GENE,NCBI GeneID
Rps6ka1,20111
Rps6ka2,20112
Rps6ka3,110651
Rps6ka4,56613
Rps6ka5,73086
Rps6ka6,67071
Rps6kb1,72508
Rps6kb2,58988
Rps6kc1,320119
Rps6kl1,238323
Rps7,20115
Rps8,20116
Rps9,76846
Rpsa,16785
Rptor,74370
Rpusd1,106707
Rpusd2,271842
Rpusd3,101122
Rpusd4,71989
Rrad,56437
Rraga,68441
Rragb,245670
Rragc,54170
Rragd,52187
Rras,20130
Rras2,66922
Rrbp1,81910
Rreb1,68750
Rrm1,20133
Rrm2b,382985
Rrn3,106298
Rrnad1,0
Rrp1,18114
Rrp12,107094
Rrp15,67223
Rrp1b,72462
Rrp36,224823
Rrp7a,74778
Rrp8,101867
Rrp9,27966
Rrs1,59014
Rsad1,237926
Rsbn1,229675
Rsbn1l,242860
Rsf1,233532
Rskr,216976
Rsl1,380855
Rsl1d1,66409
Rsl24d1,225215
Rslcan18,432770
Rsph1,22092
Rsph3a,66832
Rsph4a,212892
Rsph9,75564
Rspo1,192199
Rspo3,72780
Rspry1,67610
Rsrc1,66880
Rsrc2,208606
Rsrp1,27981
Rsu1,20163
Rtca,66368
Rtcb,28088
Rtel1,269400
Rtf1,76246
Rtf2,66404
Rtkn,20166
Rtkn2,170799
Rtl1,353326
Rtl5,331474
Rtl6,223732
Rtl8a,66158
Rtl8b,553127
Rtl8c,72865
Rtn1,104001
Rtn2,20167
Rtn3,20168
Rtn4,68585
Rtn4ip1,170728
Rtn4r,65079
Rtn4rl1,237847
Rtn4rl2,269295
Rtp3,235636
Rtraf,68045
Rttn,246102
Rubcn,100502698
Rubcnl,271221
Rubie,100873094
Rufy1,216724
Rufy2,70432
Rufy3,52822
Rundc1,217201
Rundc3a,51799
Rundc3b,242819
Runx1,12394
Runx1t1,12395
Runx2,12393
Runx3,12399
Rusc1,72296
Rusc2,100213
Rusf1,233913
Ruvbl1,56505
Ruvbl2,20174
Rwdd1,66521
Rwdd2a,69519
Rwdd2b,53858
Rwdd3,66568
Rwdd4a,192174
Rxra,20181
Rxrb,20182
Rxrg,20183
Rxylt1,216395
Rybp,56353
Ryk,20187
Ryr1,20190
Ryr2,20191
Ryr3,20192
S100a1,20193
S100a10,20194
S100a11,20195
S100a13,20196
S100a16,67860
S100a4,20198
S100a6,20200
S100pbp,74648
S1pr1,13609
S1pr2,14739
S1pr3,13610
S1pr4,13611
S1pr5,94226
Saal1,78935
Sac3d1,66406
Sacm1l,83493
Sacs,50720
Sae1,56459
Safb,224903
Safb2,224902
Sall1,58198
Sall2,50524
Sall3,20689
Sall4,99377
Samd1,666704
Samd10,229011
Samd12,320679
Samd14,217125
Samd3,268288
Samd4,74480
Samd4b,233033
Samd5,320825
Samd8,67630
Samd9l,209086
Samhd1,56045
Samm50,68653
Samsn1,67742
Sap130,269003
Sap18,20220
Sap30,60406
Sap30bp,57230
Sap30l,50724
Sapcd1,78376
Sapcd2,72080
Sar1a,20224
Sar1b,66397
Saraf,67887
Sardh,192166
Sarm1,237868
Sarnp,66118
Sars,0
Sars2,71984
Sart1,20227
Sart3,53890
Sash1,70097
Sash3,74131
Sass6,72776
Sat1,20229
Sat2,69215
Satb1,20230
Satb2,212712
Sav1,64010
Saysd1,67509
Sbds,66711
Sbf1,77980
Sbf2,319934
Sbk1,104175
Sbno1,243272
Sbno2,216161
Sbsn,282619
Sc5d,235293
Scaf1,233208
Scaf11,72193
Scaf4,224432
Scaf8,106583
Scai,320271
Scamp1,107767
Scamp2,24044
Scamp3,24045
Scamp4,56214
Scamp5,56807
Scand1,19018
Scap,235623
Scaper,244891
Scara3,219151
Scara5,71145
Scarb1,20778
Scarb2,12492
Scarf1,380713
Scarf2,224024
Scarletltr,76814
Scarna10,100217413
Scarna13,100306943
Scarna17,100217466
Scarna2,100217438
Scarna6,100217415
Scarna8,100217448
Scarna9,100216535
Sccpdh,109232
Scd1,20249
Scd2,20250
Scd3,30049
Scd4,329065
Scfd1,76983
Scfd2,212986
Scg5,20394
Scgb2b23-ps,353109
Scgb3a1,68662
Schip1,30953
Sclt1,67161
Scly,50880
Scmh1,29871
Scml2,107815
Scml4,268297
Scn11a,24046
Scn1b,20266
Scn2b,72821
Scn3a,20269
Scn4a,110880
Scn5a,20271
Scn7a,20272
Scn8a,20273
Scnm1,69269
Scnn1a,20276
Sco1,52892
Scoc,56367
Scp2,20280
Scpep1,74617
Scpep1os,73921
Scrib,105782
Scrn1,69938
Scrn2,217140
Scrn3,74616
Sct,20287
Scube1,64706
Scube2,56788
Scube3,268935
Scx,20289
Scyl1,78891
Scyl2,213326
Scyl3,240880
Sdad1,231452
Sdc1,20969
Sdc2,15529
Sdc3,20970
Sdc4,20971
Sdcbp,53378
Sdcbp2,228765
Sdccag8,76816
Sde2,208768
Sdf2,20316
Sdf2l1,64136
Sdf4,20318
Sdha,66945
Sdhaf1,68332
Sdhaf2,66072
Sdhaf3,71238
Sdhaf4,68002
Sdhb,67680
Sdhc,66052
Sdhd,66925
Sdk1,330222
Sdk2,237979
Sdr39u1,654795
Sdr42e1,74032
Sds,231691
Sdsl,257635
Sec1,56546
Sec11a,56529
Sec11c,66286
Sec13,110379
Sec14l1,74136
Sec14l2,67815
Sec14l4,103655
Sec14l5,665119
Sec16a,227648
Sec22a,317717
Sec22b,20333
Sec22c,215474
Sec23a,20334
Sec23b,27054
Sec23ip,207352
Sec24a,77371
Sec24b,99683
Sec24c,218811
Sec24d,69608
Sec31a,69162
Sec31b,240667
Sec61a1,53421
Sec61a2,57743
Sec61b,66212
Sec61g,20335
Sec62,69276
Sec63,140740
Secisbp2,75420
Secisbp2l,70354
Seh1l,72124
Sel1l,20338
Sel1l3,231238
Selenbp1,20341
Selenof,93684
Selenoh,72657
Selenoi,28042
Selenok,80795
Selenok-ps1,100134990
Selenom,114679
Selenon,74777
Selenoo,223776
Selenop,20363
Selenos,109815
Selenot,69227
Selenov,280621
Selenow,20364
Sem1,20422
Sema3a,20346
Sema3b,20347
Sema3c,20348
Sema3e,20349
Sema3f,20350
Sema3g,218877
Sema4a,20351
Sema4b,20352
Sema4c,20353
Sema4d,20354
Sema4f,20355
Sema4g,26456
Sema5a,20356
Sema5b,20357
Sema6a,20358
Sema6b,20359
Sema6c,20360
Sema6d,214968
Sema7a,20361
Senp1,223870
Senp2,75826
Senp3,80886
Senp5,320213
Senp6,215351
Senp7,66315
Senp8,71599
Sephs1,109079
Sephs2,20768
Sepsecs,211006
Septin1,54204
Septin10,103080
Septin11,52398
Septin2,18000
Septin3,24050
Septin4,18952
Septin5,18951
Septin6,56526
Septin7,235072
Septin8,20362
Septin9,53860
Serac1,321007
Serbp1,66870
Serf1,20365
Sergef,27414
Serhl,68607
Serinc1,56442
Serinc2,230779
Serp1,28146
Serp2,72661
Serpina3n,20716
Serpinb1a,66222
Serpinb6a,20719
Serpinb6b,20708
Serpinb6c,97848
Serpinb8,20725
Serpinb9,20723
Serpinb9b,20706
Serpine1,18787
Serpine2,20720
Serpinf1,20317
Serping1,12258
Serpinh1,12406
Serpini1,20713
Sertad1,55942
Sertad2,58172
Sertad3,170742
Sertad4,214791
Sertm1,329641
Sesn1,140742
Sesn2,230784
Sesn3,75747
Sestd1,228071
Set,56086
Setbp1,240427
Setd1a,233904
Setd1b,208043
Setd2,235626
Setd3,52690
Setd5,72895
Setd6,66083
Setd7,73251
Setdb1,84505
Setmar,74729
Setx,269254
Sez6,20370
Sez6l2,233878
Sf1,22668
Sf3a1,67465
Sf3a2,20222
Sf3a3,75062
Sf3b1,81898
Sf3b2,319322
Sf3b3,101943
Sf3b4,107701
Sf3b5,66125
Sf3b6,66055
Sfmbt1,54650
Sfmbt2,353282
Sfn,55948
Sfpq,71514
Sfr1,67788
Sfrp1,20377
Sfrp2,20319
Sfrp4,20379
Sfrp5,54612
Sfswap,231769
Sft2d1,106489
Sft2d2,108735
Sft2d3,67158
Sfxn1,14057
Sfxn2,94279
Sfxn4,94281
Sfxn5,94282
Sgca,20391
Sgcb,24051
Sgcd,24052
Sgce,20392
Sgf29,75565
Sgk1,20393
Sgk2,27219
Sgk3,170755
Sgms1,208449
Sgms2,74442
Sgo1,72415
Sgo2a,68549
Sgo2b,244495
Sgpl1,20397
Sgpp1,81535
Sgpp2,433323
Sgsh,27029
Sgsm1,52850
Sgsm3,105835
Sgta,52551
Sgtb,218544
Sh2b1,20399
Sh2b2,23921
Sh2b3,16923
Sh2d3c,27387
Sh2d4a,72281
Sh2d4b,328381
Sh2d5,230863
Sh3bgr,50795
Sh3bgrl,56726
Sh3bgrl2,212531
Sh3bgrl3,73723
Sh3bp1,20401
Sh3bp2,24055
Sh3bp4,98402
Sh3bp5,24056
Sh3bp5l,79566
Sh3d19,27059
Sh3d21,66938
Sh3gl1,20405
Sh3gl2,20404
Sh3gl3,20408
Sh3glb1,54673
Sh3glb2,227700
Sh3kbp1,58194
Sh3pxd2a,14218
Sh3pxd2b,268396
Sh3rf1,59009
Sh3rf3,237353
Sh3tc1,231147
Sh3tc2,225608
Sh3yl1,24057
Shank1,243961
Shank2,210274
Shank3,58234
Sharpin,106025
Shb,230126
Shc1,20416
Shc2,216148
Shc4,271849
Shcbp1,20419
Shd,20420
She,214547
Shf,435684
Shfl,319278
Shh,20423
Shisa2,219134
Shisa3,330096
Shisa4,77552
Shisa6,380702
Shisa7,232813
Shisa8,435145
Shisal1,72301
Shisal2a,545667
Shkbp1,192192
Shld1,73747
Shld2,75698
Shld3,113002583
Shmt1,20425
Shmt2,108037
Shoc2,56392
Shpk,74637
Shprh,268281
Shq1,72171
Shroom1,71774
Shroom2,110380
Shroom3,27428
Shroom4,208431
Shtn1,71653
Siae,22619
Siah1a,20437
Siah1b,20438
Siah2,20439
Sidt2,214597
Sigirr,24058
Sigmar1,18391
Sik1,17691
Sik2,235344
Sik3,70661
Sike1,66641
Sil1,81500
Simc1,319719
Sin3a,20466
Sin3b,20467
Sinhcaf,56306
Sipa1,20469
Sipa1l1,217692
Sipa1l2,244668
Sipa1l3,74206
Sirpa,19261
Sirt1,93759
Sirt2,64383
Sirt3,64384
Sirt4,75387
Sirt5,68346
Siva1,30954
Six1,20471
Six2,20472
Six3,20473
Six4,20474
Six5,20475
Ska1,66468
Ska2,66140
Ska3,219114
Skap1,78473
Skap2,54353
Ski,20481
Skida1,72668
Skil,20482
Skiv2l,0
Skp1,21402
Skp2,27401
Sla2,77799
Slain1,105439
Slain2,75991
Slamf8,74748
Slamf9,98365
Slbp,20492
Slc10a3,214601
Slc10a4l,0
Slc10a7,76775
Slc11a1,18173
Slc11a2,18174
Slc12a2,20496
Slc12a4,20498
Slc12a5,57138
Slc12a6,107723
Slc12a7,20499
Slc12a8,171286
Slc12a9,83704
Slc13a4,243755
Slc15a1,56643
Slc15a2,57738
Slc15a4,100561
Slc16a1,20501
Slc16a10,72472
Slc16a11,216867
Slc16a12,240638
Slc16a13,69309
Slc16a2,20502
Slc16a3,80879
Slc16a4,229699
Slc16a6,104681
Slc16a8,57274
Slc16a9,66859
Slc17a7,72961
Slc17a8,216227
Slc17a9,228993
Slc18a1,110877
Slc18a2,214084
Slc18a3,20508
Slc18b1,76306
Slc19a1,20509
Slc19a2,116914
Slc19a3,80721
Slc1a3,20512
Slc1a4,55963
Slc1a5,20514
Slc1a6,20513
Slc20a1,20515
Slc20a2,20516
Slc22a1,20517
Slc22a15,242126
Slc22a17,59049
Slc22a18,18400
Slc22a21,56517
Slc22a23,73102
Slc22a3,20519
Slc22a5,20520
Slc22a7,108114
Slc23a1,20522
Slc23a2,54338
Slc23a4,243753
Slc24a1,214111
Slc24a2,76376
Slc24a3,94249
Slc24a4,238384
Slc24a5,317750
Slc25a10,27376
Slc25a11,67863
Slc25a12,78830
Slc25a13,50799
Slc25a14,20523
Slc25a15,18408
Slc25a16,73132
Slc25a17,20524
Slc25a18,71803
Slc25a20,57279
Slc25a22,68267
Slc25a23,66972
Slc25a24,229731
Slc25a26,67582
Slc25a27,74011
Slc25a28,246696
Slc25a29,214663
Slc25a3,18674
Slc25a30,67554
Slc25a31,73333
Slc25a32,69906
Slc25a33,70556
Slc25a35,71998
Slc25a36,192287
Slc25a37,67712
Slc25a38,208638
Slc25a39,68066
Slc25a4,11739
Slc25a40,319653
Slc25a41,103775
Slc25a42,73095
Slc25a43,194744
Slc25a44,229517
Slc25a45,107375
Slc25a46,67453
Slc25a47,104910
Slc25a5,11740
Slc25a51,230125
Slc25a53,67062
Slc26a10,216441
Slc26a11,268512
Slc26a2,13521
Slc26a6,171429
Slc27a1,26457
Slc27a2,26458
Slc27a3,26568
Slc27a4,26569
Slc27a6,225579
Slc28a1,434203
Slc29a1,63959
Slc29a2,13340
Slc29a3,71279
Slc29a4,243328
Slc2a1,20525
Slc2a12,353169
Slc2a13,239606
Slc2a3,20527
Slc2a4,20528
Slc2a4rg-ps,329584
Slc2a5,56485
Slc2a6,227659
Slc2a7,435818
Slc2a8,56017
Slc30a1,22782
Slc30a10,226781
Slc30a2,230810
Slc30a3,22784
Slc30a4,22785
Slc30a5,69048
Slc30a6,210148
Slc30a7,66500
Slc30a9,109108
Slc31a1,20529
Slc31a2,20530
Slc32a1,22348
Slc33a1,11416
Slc35a1,24060
Slc35a2,22232
Slc35a3,229782
Slc35a4,67843
Slc35a5,74102
Slc35b1,110172
Slc35b2,73836
Slc35b3,108652
Slc35b4,58246
Slc35c1,228368
Slc35c2,228875
Slc35d1,242585
Slc35d2,70484
Slc35d3,76157
Slc35e1,270066
Slc35e2,320541
Slc35e3,215436
Slc35e4,103710
Slc35f1,215085
Slc35f2,72022
Slc35f5,74150
Slc35f6,74919
Slc35g1,240660
Slc35g2,245020
Slc36a1,215335
Slc36a1os,74045
Slc36a2,246049
Slc36a4,234967
Slc37a1,224674
Slc37a2,56857
Slc37a3,72144
Slc38a1,105727
Slc38a10,72055
Slc38a2,67760
Slc38a3,76257
Slc38a4,69354
Slc38a5,209837
Slc38a6,625098
Slc38a7,234595
Slc38a9,268706
Slc39a1,30791
Slc39a10,227059
Slc39a11,69806
Slc39a13,68427
Slc39a14,213053
Slc39a3,106947
Slc39a4,72027
Slc39a6,106957
Slc39a7,14977
Slc39a8,67547
Slc39a9,328133
Slc3a1,20532
Slc3a2,17254
Slc40a1,53945
Slc41a1,98396
Slc41a2,338365
Slc41a3,71699
Slc43a1,72401
Slc43a2,215113
Slc43a3,58207
Slc44a1,100434
Slc44a2,68682
Slc44a3,213603
Slc44a4,70129
Slc44a5,242259
Slc45a1,242773
Slc45a3,212980
Slc45a4,106068
Slc46a1,52466
Slc46a3,71706
Slc47a1,67473
Slc47a2,380701
Slc48a1,67739
Slc49a4,224132
Slc4a11,269356
Slc4a1ap,20534
Slc4a2,20535
Slc4a3,20536
Slc4a4,54403
Slc4a5,232156
Slc4a7,218756
Slc4a8,59033
Slc50a1,19729
Slc52a2,52710
Slc52a3,69698
Slc5a11,233836
Slc5a3,53881
Slc5a4b,64454
Slc5a5,114479
Slc5a6,330064
Slc5a7,63993
Slc66a1,212555
Slc66a2,66943
Slc6a1,232333
Slc6a13,14412
Slc6a15,103098
Slc6a16,381884
Slc6a4,15567
Slc6a6,21366
Slc6a7,240332
Slc6a8,102857
Slc6a9,14664
Slc7a1,11987
Slc7a2,11988
Slc7a3,11989
Slc7a4,224022
Slc7a5,20539
Slc7a6,330836
Slc7a6os,66432
Slc7a7,20540
Slc7a8,50934
Slc8a1,20541
Slc8a2,110891
Slc8a3,110893
Slc8b1,170756
Slc9a1,20544
Slc9a3r1,0
Slc9a3r2,0
Slc9a5,277973
Slc9a6,236794
Slc9a7,236727
Slc9b1,74446
Slc9b2,97086
Slco2a1,24059
Slco3a1,108116
Slco4a1,108115
Slco4c1,227394
Slco5a1,240726
Slf1,105377
Slf2,226151
Slfn10-ps,0
Slfn3,20557
Slfn5,327978
Slfn5os,76392
Slfn9,237886
Slirp,380773
Slit1,20562
Slit2,20563
Slit3,20564
Slitrk2,245450
Slitrk4,245446
Slitrk5,75409
Slk,20874
Slmap,83997
Sln,66402
Sltm,66660
Slu7,193116
Slx1b,75764
Slx4,52864
Slx4ip,74243
Smad1,17125
Smad2,17126
Smad3,17127
Smad4,17128
Smad5,17129
Smad6,17130
Smad7,17131
Smad9,55994
Smagp,207818
Smap1,98366
Smap2,69780
Smc1a,24061
Smc1b,140557
Smc2,14211
Smc3,13006
Smc4,70099
Smc5,226026
Smc6,67241
Smchd1,74355
Smco1,69576
Smco4,170748
Smcr8,237782
Smg1,233789
Smg5,229512
Smg6,103677
Smg7,226517
Smg8,74133
Smg9,71997
Smim1,68859
Smim10l1,381820
Smim10l2a,320237
Smim11,68936
Smim12,80284
Smim13,108934
Smim14,68552
Smim15,75616
Smim19,102032
Smim20,66278
Smim22,432995
Smim24,72273
Smim26,228715
Smim27,100504309
Smim3,106878
Smim4,0
Smim40,474160
Smim5,66528
Smim6,0
Smim7,66818
Smim8,66291
Smn1,20595
Smndc1,76479
Smo,319757
Smoc1,64075
Smoc2,64074
Smox,228608
Smpd1,20597
Smpd2,20598
Smpd3,58994
Smpd4,77626
Smpd5,100503915
Smpdl3a,57319
Smpdl3b,100340
Smpx,66106
Sms,20603
Smtn,29856
Smtnl1,68678
Smtnl2,276829
Smu1,74255
Smug1,71726
Smurf1,75788
Smurf2,66313
Smyd1,12180
Smyd2,226830
Smyd3,69726
Smyd4,319822
Smyd5,232187
Snai1,20613
Snai2,20583
Snai3,30927
Snap23,20619
Snap25,20614
Snap29,67474
Snap47,67826
Snap91,20616
Snapc1,75627
Snapc2,102209
Snapc3,77634
Snapc4,227644
Snapc5,330959
Snapin,20615
Snca,20617
Sncaip,67847
Sncb,104069
Sncg,20618
Snd1,56463
Sned1,208777
Snf8,27681
Snhg1,83673
Snhg10,69434
Snhg11,319317
Snhg12,100039864
Snhg14,52480
Snhg15,100041286
Snhg16,66293
Snhg17,68108
Snhg18,100616095
Snhg20,76972
Snhg3,399101
Snhg4,100503380
Snhg5,72655
Snhg6,73824
Snhg7,72091
Snhg8,69895
Snhg9,73474
Snip1,76793
Snn,20621
Snora15,100113364
Snora16a,100310813
Snora17,100306954
Snora20,100303746
Snora21,100302498
Snora23,100379145
Snora28,100316932
Snora2b,100217416
Snora3,100302499
Snora31,100303751
Snora33,100529074
Snora41,100217464
Snora43,100306955
Snora44,100217418
Snora47,100217450
Snora52,100217419
Snora5c,100217467
Snora61,100217440
Snora62,104433
Snora64,104366
Snora65,104367
Snora68,104370
Snora69,104369
Snora70,104368
Snora74a,436583
Snora75,100303740
Snora78,100306952
Snora7a,100217451
Snora81,100217420
Snph,241727
Snrk,20623
Snrnp200,320632
Snrnp25,78372
Snrnp27,66618
Snrnp35,76167
Snrnp40,66585
Snrnp48,67797
Snrnp70,20637
Snrpa,53607
Snrpa1,68981
Snrpb,20638
Snrpb2,20639
Snrpc,20630
Snrpd1,20641
Snrpd2,107686
Snrpd3,67332
Snrpf,69878
Snrpg,68011
Snta1,20648
Sntb1,20649
Sntb2,20650
Snu13,20826
Snupn,66069
Snw1,66354
Snx1,56440
Snx10,71982
Snx11,74479
Snx12,55988
Snx13,217463
Snx14,244962
Snx15,69024
Snx16,74718
Snx17,266781
Snx18,170625
Snx19,102607
Snx2,67804
Snx20,71607
Snx21,101113
Snx22,382083
Snx24,69226
Snx25,102141
Snx27,76742
Snx29,74478
Snx3,54198
Snx30,209131
Snx32,225861
Snx33,235406
Snx4,69150
Snx5,69178
Snx6,72183
Snx7,76561
Snx8,231834
Snx9,66616
Soat1,20652
Soat2,223920
Sobp,109205
Socs1,12703
Socs2,216233
Socs3,12702
Socs4,67296
Socs5,56468
Socs6,54607
Socs7,192157
Sod1,20655
Sod2,20656
Sod3,20657
Soga1,0
Soga3,0
Sohlh2,74434
Son,20658
Sorbs1,20411
Sorbs2,234214
Sorbs2os,319940
Sorbs3,20410
Sorcs2,81840
Sorcs3,66673
Sord,20322
Sorl1,20660
Sort1,20661
Sos1,20662
Sos2,20663
Sost,74499
Sowaha,237761
Sowahb,78088
Sowahc,268301
Sowahd,245381
Sox11,20666
Sox12,20667
Sox13,20668
Sox15,20670
Sox17,20671
Sox18,20672
Sox2,20674
Sox21,223227
Sox2ot,320478
Sox3,20675
Sox4,20677
Sox5,20678
Sox6,20679
Sox6os,68469
Sox7,20680
Sox8,20681
Sox9,20682
Sp1,20683
Sp2,78912
Sp3,20687
Sp3os,100503849
Sp4,20688
Sp5,64406
Sp8,320145
Spa17,20686
Spaca4,69363
Spaca6,75202
Spaca9,69987
Spag1,26942
Spag16,66722
Spag4,245865
Spag5,54141
Spag7,216873
Spag8,433700
Spag9,70834
Sparc,20692
Sparcl1,13602
Spast,50850
Spata1,70951
Spata13,219140
Spata2,263876
Spata22,380709
Spata24,71242
Spata2l,78779
Spata31d1a,72219
Spata33,320869
Spata45,75558
Spata5,0
Spata5l1,0
Spata6,67946
Spata7,104871
Spats1,71020
Spats2,72572
Spats2l,67198
Spc24,67629
Spc25,66442
Spcs1,69019
Spcs2,66624
Spcs3,76687
Spdef,30051
Spdl1,70385
Specc1,432572
Specc1l,74392
Speer5-ps1,70365
Spef1,70997
Spef1l,381933
Speg,11790
Spem1,74288
Spen,56381
Spesp1,66712
Spg11,214585
Spg20,0
Spg21,27965
Spg7,234847
Sphk2,56632
Sphkap,77629
Spi1,20375
Spib,272382
Spic,20728
Spice1,212514
Spidr,224008
Spin1,20729
Spin2c,278240
Spin4,270624
Spindoc,68229
Spink1,20730
Spink4,20731
Spint1,20732
Spint2,20733
Spire1,68166
Spire2,234857
Spn,20737
Spns1,73658
Spns2,216892
Spock1,20745
Spock2,94214
Spock3,72902
Spon1,233744
Spon2,100689
Spop,20747
Spopfm2,100043188
Spopl,76857
Spout1,227695
Spp1,20750
Sppl2a,66552
Sppl2b,73218
Sppl3,74585
Spr,20751
Spred1,114715
Spred2,114716
Spred3,101809
Spring1,76792
Sprr1a,20753
Sprtn,244666
Spry1,24063
Spry2,24064
Spry4,24066
Spryd3,223918
Spryd4,66701
Spryd7,66674
Spsb1,74646
Spsb2,14794
Spsb3,79043
Spsb4,211949
Spta1,20739
Sptan1,20740
Sptb,20741
Sptbn1,20742
Sptbn2,20743
Sptbn4,80297
Sptlc1,268656
Sptlc2,20773
Sptssa,104725
Spty2d1,101685
Spx,319552
Spz1,79401
Sqle,20775
Sqor,59010
Sqstm1,18412
Sra1,24068
Srbd1,78586
Src,20779
Srcap,100043597
Srcin1,56013
Srd5a1,78925
Srd5a3,57357
Srebf1,20787
Srebf2,20788
Srek1,218543
Srek1ip1,67288
Srf,20807
Srfbp1,67222
Srgap1,117600
Srgap2,14270
Srgap3,259302
Srgn,19073
Sri,109552
Srl,106393
Srm,20810
Srp14,20813
Srp19,66384
Srp68,217337
Srp72,66661
Srp9,27058
Srpk1,20815
Srpk2,20817
Srpk3,56504
Srpr,0
Srprb,20818
Srpx2,68792
Srr,27364
Srrd,70118
Srrm1,51796
Srrm2,75956
Srrm3,58212
Srrm4,68955
Srrt,83701
Srsf1,110809
Srsf10,14105
Srsf11,69207
Srsf12,272009
Srsf2,20382
Srsf3,20383
Srsf4,57317
Srsf5,20384
Srsf6,67996
Srsf7,225027
Srsf9,108014
Srxn1,76650
Ss18,268996
Ss18l2,26901
Ssb,20823
Ssbp1,381760
Ssbp2,66970
Ssbp3,72475
Ssbp4,76900
Ssc4d,109267
Ssc5d,269855
Ssh1,231637
Ssh2,237860
Ssh3,245857
Ssna1,68475
Ssr1,107513
Ssr2,66256
Ssr3,67437
Ssr4,20832
Ssrp1,20833
Sstr4,20608
Ssu2,243612
Ssu72,68991
Ssx2ip,99167
St13,70356
St14,19143
St3gal1,20442
St3gal2,20444
St3gal3,20441
St3gal4,20443
St3gal5,20454
St3gal6,54613
St6gal1,20440
St6galnac2,20446
St6galnac3,20447
St6galnac4,20448
St6galnac5,26938
St6galnac6,50935
St7,64213
St7l,229681
St8sia1,20449
St8sia2,20450
St8sia5,225742
Stab1,192187
Stab2,192188
Stac2,217154
Stac3,237611
Stag1,20842
Stag2,20843
Stag3,50878
Stam,20844
Stam2,56324
Stambp,70527
Stambpl1,76630
Stamos,70957
Stap2,106766
Star,20845
Stard10,56018
Stard13,243362
Stard3,59045
Stard3nl,76205
Stard5,170460
Stard6,170461
Stard7,99138
Stard8,236920
Stat1,20846
Stat2,20847
Stat3,20848
Stat4,20849
Stat5a,20850
Stat5b,20851
Stat6,20852
Stau1,20853
Stau2,29819
Stbd1,52331
Stc1,20855
Stc2,20856
Steap1,70358
Steap2,74051
Steap3,68428
Stil,20460
Stim1,20866
Stim2,116873
Stimate,69179
Sting1,72512
Stip1,20867
Stk10,20868
Stk11ip,71728
Stk16,20872
Stk17b,98267
Stk19,54402
Stk24,223255
Stk25,59041
Stk26,70415
Stk3,56274
Stk31,77485
Stk32a,269019
Stk32b,64293
Stk32c,57740
Stk35,67333
Stk35os1,654409
Stk36,269209
Stk38,106504
Stk38l,232533
Stk39,53416
Stk4,58231
Stk40,74178
Stmn1,16765
Stmn1-rs1,111186
Stmn2,20257
Stmn3,20262
Stmn4,56471
Stn1,108689
Stom,13830
Stoml1,69106
Stoml2,66592
Ston1,77057
Ston2,108800
Stox2,71069
Stra6,20897
Stra8,20899
Strada,72149
Stradb,227154
Strap,20901
Strbp,20744
Strip1,229707
Strip2,320609
Strn,268980
Strn3,94186
Strn4,97387
Stt3a,16430
Stt3b,68292
Stub1,56424
Stx11,74732
Stx12,100226
Stx16,228960
Stx17,67727
Stx18,71116
Stx1a,20907
Stx1b,56216
Stx2,13852
Stx3,20908
Stx4a,20909
Stx5a,56389
Stx6,58244
Stx7,53331
Stx8,55943
Stxbp1,20910
Stxbp2,20911
Stxbp3,20912
Stxbp4,20913
Stxbp5,78808
Stxbp6,217517
Styx,56291
Sub1,20024
Sucla2,20916
Suclg1,56451
Suclg2,20917
Suco,226551
Suds3,71954
Sufu,24069
Sugp1,70616
Sugp2,234373
Sugt1,67955
Sulf1,240725
Sulf2,72043
Sult1a1,20887
Sult2b1,54200
Sult4a1,29859
Sult5a1,57429
Sult6b1,73671
Sumf1,58911
Sumf2,67902
Sumo1,22218
Sumo2,170930
Sumo3,20610
Sun1,77053
Suox,211389
Supt16,114741
Supt20,56790
Supt3,109115
Supt4a,20922
Supt4b,100041294
Supt5,20924
Supt6,20926
Supt7l,72195
Supv3l1,338359
Surf1,20930
Surf2,20931
Surf4,20932
Surf6,20935
Susd1,634731
Susd2,71733
Susd4,96935
Susd5,382111
Susd6,217684
Suv39h1,20937
Suz12,52615
Sv2a,64051
Sv2c,75209
Svbp,69216
Svep1,64817
Svil,225115
Svip,75744
Svop,68666
Swap70,20947
Swi5,72931
Swsap1,66962
Swt1,66875
Syap1,67043
Syce1,74075
Syce2,71846
Syce3,75459
Sycp1,20957
Sycp3,20962
Syde1,71709
Syde2,214804
Syf2,68592
Syk,20963
Sympk,68188
Syn1,20964
Sync,68828
Syncrip,56403
Syndig1,433485
Syndig1l,627191
Syne1,64009
Syne2,319565
Syne3,212073
Syne4,233066
Syngap1,240057
Syngr1,20972
Syngr2,20973
Syngr3,20974
Synj1,104015
Synj2,20975
Synj2bp,24071
Synm,233335
Synpo,104027
Synpo2,118449
Synpo2l,68760
Synrg,217030
Syp,20977
Sypl,0
Sys1,66460
Syt1,20979
Syt12,171180
Syt13,80976
Syt14,329324
Syt17,110058
Syt2,20980
Syt3,20981
Syt4,20983
Syt5,53420
Syt6,54524
Syt7,54525
Syt9,60510
Sytl1,269589
Sytl2,83671
Sytl4,27359
Syvn1,74126
Szrd1,213491
Szt2,230676
T,20997
T2,21331
Tab1,66513
Tab2,68652
Tab3,66724
Tac2,21334
Tacc1,320165
Tacc2,57752
Tacc3,21335
Taco1,70207
